First Name,Last Name,Year,RushingYards,Att,TD,TwentyPlus,FourtyPlus,Lng,RushingFirst,RushingFirstPerc,RushingFum,Position,Draft Year,College,Height (inch),Weight (lbs),BMI,ArmLength (inch),Hand Size (inch),Wing Span (inch),40 Yard Dash (s),40 Yard (MPH),20 Yard Split (s),Bench Press,QB Ball Velocity,Vertical Leap (inch),Broad Jump (inch),20 Yd Shuttle (s),Three Cone
Adrian,Peterson,2009.0,51.0,7.0,,,,15.0,3.0,2.333,,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2010.0,1298.0,283.0,12.0,9.0,2.0,80.0,70.0,4.043,1.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2010.0,1298.0,283.0,12.0,9.0,2.0,80.0,70.0,4.043,1.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2010.0,1298.0,283.0,12.0,9.0,2.0,80.0,70.0,4.043,1.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2010.0,1298.0,283.0,12.0,9.0,2.0,80.0,70.0,4.043,1.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2010.0,1298.0,283.0,12.0,9.0,2.0,80.0,70.0,4.043,1.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2010.0,1298.0,283.0,12.0,9.0,2.0,80.0,70.0,4.043,1.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2010.0,1298.0,283.0,12.0,9.0,2.0,80.0,70.0,4.043,1.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2010.0,1298.0,283.0,12.0,9.0,2.0,80.0,70.0,4.043,1.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2011.0,970.0,208.0,12.0,7.0,3.0,54.0,49.0,4.245,1.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2011.0,970.0,208.0,12.0,7.0,3.0,54.0,49.0,4.245,1.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2011.0,970.0,208.0,12.0,7.0,3.0,54.0,49.0,4.245,1.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2011.0,970.0,208.0,12.0,7.0,3.0,54.0,49.0,4.245,1.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2011.0,970.0,208.0,12.0,7.0,3.0,54.0,49.0,4.245,1.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2011.0,970.0,208.0,12.0,7.0,3.0,54.0,49.0,4.245,1.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2011.0,970.0,208.0,12.0,7.0,3.0,54.0,49.0,4.245,1.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2011.0,970.0,208.0,12.0,7.0,3.0,54.0,49.0,4.245,1.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2012.0,2097.0,348.0,12.0,27.0,8.0,82.0,85.0,4.093999999999999,3.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2012.0,2097.0,348.0,12.0,27.0,8.0,82.0,85.0,4.093999999999999,3.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2012.0,2097.0,348.0,12.0,27.0,8.0,82.0,85.0,4.093999999999999,3.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2012.0,2097.0,348.0,12.0,27.0,8.0,82.0,85.0,4.093999999999999,3.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2012.0,2097.0,348.0,12.0,27.0,8.0,82.0,85.0,4.093999999999999,3.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2012.0,2097.0,348.0,12.0,27.0,8.0,82.0,85.0,4.093999999999999,3.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2012.0,2097.0,348.0,12.0,27.0,8.0,82.0,85.0,4.093999999999999,3.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2012.0,2097.0,348.0,12.0,27.0,8.0,82.0,85.0,4.093999999999999,3.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2013.0,1266.0,279.0,10.0,8.0,3.0,78.0,59.0,4.729,3.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2013.0,1266.0,279.0,10.0,8.0,3.0,78.0,59.0,4.729,3.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2013.0,1266.0,279.0,10.0,8.0,3.0,78.0,59.0,4.729,3.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2013.0,1266.0,279.0,10.0,8.0,3.0,78.0,59.0,4.729,3.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2013.0,1266.0,279.0,10.0,8.0,3.0,78.0,59.0,4.729,3.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2013.0,1266.0,279.0,10.0,8.0,3.0,78.0,59.0,4.729,3.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2013.0,1266.0,279.0,10.0,8.0,3.0,78.0,59.0,4.729,3.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2013.0,1266.0,279.0,10.0,8.0,3.0,78.0,59.0,4.729,3.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2014.0,75.0,21.0,,,,17.0,3.0,,,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2014.0,75.0,21.0,,,,17.0,3.0,,,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2014.0,75.0,21.0,,,,17.0,3.0,,,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2014.0,75.0,21.0,,,,17.0,3.0,,,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2014.0,75.0,21.0,,,,17.0,3.0,,,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2014.0,75.0,21.0,,,,17.0,3.0,,,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2014.0,75.0,21.0,,,,17.0,3.0,,,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2014.0,75.0,21.0,,,,17.0,3.0,,,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2015.0,1485.0,327.0,11.0,10.0,4.0,80.0,71.0,4.606,6.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2015.0,1485.0,327.0,11.0,10.0,4.0,80.0,71.0,4.606,6.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2015.0,1485.0,327.0,11.0,10.0,4.0,80.0,71.0,4.606,6.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2015.0,1485.0,327.0,11.0,10.0,4.0,80.0,71.0,4.606,6.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2015.0,1485.0,327.0,11.0,10.0,4.0,80.0,71.0,4.606,6.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2015.0,1485.0,327.0,11.0,10.0,4.0,80.0,71.0,4.606,6.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2015.0,1485.0,327.0,11.0,10.0,4.0,80.0,71.0,4.606,6.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2015.0,1485.0,327.0,11.0,10.0,4.0,80.0,71.0,4.606,6.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2016.0,72.0,37.0,,,,13.0,3.0,12.333,1.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2016.0,72.0,37.0,,,,13.0,3.0,12.333,1.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2016.0,72.0,37.0,,,,13.0,3.0,12.333,1.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2016.0,72.0,37.0,,,,13.0,3.0,12.333,1.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2016.0,72.0,37.0,,,,13.0,3.0,12.333,1.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2016.0,72.0,37.0,,,,13.0,3.0,12.333,1.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2016.0,72.0,37.0,,,,13.0,3.0,12.333,1.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2016.0,72.0,37.0,,,,13.0,3.0,12.333,1.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2017.0,529.0,156.0,2.0,2.0,,38.0,20.0,7.8,3.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2017.0,529.0,156.0,2.0,2.0,,38.0,20.0,7.8,3.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2017.0,529.0,156.0,2.0,2.0,,38.0,20.0,7.8,3.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2017.0,529.0,156.0,2.0,2.0,,38.0,20.0,7.8,3.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2017.0,529.0,156.0,2.0,2.0,,38.0,20.0,7.8,3.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2017.0,529.0,156.0,2.0,2.0,,38.0,20.0,7.8,3.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2017.0,529.0,156.0,2.0,2.0,,38.0,20.0,7.8,3.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2017.0,529.0,156.0,2.0,2.0,,38.0,20.0,7.8,3.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2018.0,1042.0,251.0,7.0,5.0,3.0,90.0,47.0,5.34,2.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2018.0,1042.0,251.0,7.0,5.0,3.0,90.0,47.0,5.34,2.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2018.0,1042.0,251.0,7.0,5.0,3.0,90.0,47.0,5.34,2.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2018.0,1042.0,251.0,7.0,5.0,3.0,90.0,47.0,5.34,2.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2018.0,1042.0,251.0,7.0,5.0,3.0,90.0,47.0,5.34,2.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2018.0,1042.0,251.0,7.0,5.0,3.0,90.0,47.0,5.34,2.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2018.0,1042.0,251.0,7.0,5.0,3.0,90.0,47.0,5.34,2.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2018.0,1042.0,251.0,7.0,5.0,3.0,90.0,47.0,5.34,2.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2019.0,898.0,211.0,5.0,6.0,,32.0,41.0,5.146,2.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2019.0,898.0,211.0,5.0,6.0,,32.0,41.0,5.146,2.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2019.0,898.0,211.0,5.0,6.0,,32.0,41.0,5.146,2.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2019.0,898.0,211.0,5.0,6.0,,32.0,41.0,5.146,2.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2019.0,898.0,211.0,5.0,6.0,,32.0,41.0,5.146,2.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2019.0,898.0,211.0,5.0,6.0,,32.0,41.0,5.146,2.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2019.0,898.0,211.0,5.0,6.0,,32.0,41.0,5.146,2.0,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2019.0,898.0,211.0,5.0,6.0,,32.0,41.0,5.146,2.0,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2020.0,604.0,156.0,7.0,4.0,,38.0,34.0,4.588,,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2020.0,604.0,156.0,7.0,4.0,,38.0,34.0,4.588,,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2020.0,604.0,156.0,7.0,4.0,,38.0,34.0,4.588,,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2020.0,604.0,156.0,7.0,4.0,,38.0,34.0,4.588,,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2020.0,604.0,156.0,7.0,4.0,,38.0,34.0,4.588,,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2020.0,604.0,156.0,7.0,4.0,,38.0,34.0,4.588,,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Adrian,Peterson,2020.0,604.0,156.0,7.0,4.0,,38.0,34.0,4.588,,RB,2007.0,Oklahoma,"73,5",217.0,28.92,33.75,9.25,,4.41,,2.61,(N/A) reps (225 lb),(N/A) (MPH),38.5,,4.4,7.09
Adrian,Peterson,2020.0,604.0,156.0,7.0,4.0,,38.0,34.0,4.588,,RB,2002.0,"Georgia,Southern",70,214.0,31.44,31.75,9.75,,4.69,,2.74,14 reps (225 lb),(N/A) (MPH),34.0,117.0,4.6,7.59
Patrick,Peterson,2012.0,13.0,2.0,,,,17.0,1.0,,,CB,,,,,,,9.25,,,,,,,,,,
Patrick,Peterson,2012.0,13.0,2.0,,,,17.0,1.0,,,CB,,,,,,,9.25,,,,,,,,,,
Patrick,Peterson,2013.0,21.0,4.0,,,,12.0,2.0,,,CB,,,,,,,9.25,,,,,,,,,,
Patrick,Peterson,2013.0,21.0,4.0,,,,12.0,2.0,,,CB,,,,,,,9.25,,,,,,,,,,
Richie,Petitbon,1970.0,3.0,1.0,,,,,,,,DB,,,,,,,,,,,,,,,,,
Richie,Petitbon,1970.0,3.0,1.0,,,,,,,,DB,,,,,,,,,,,,,,,,,
Bryce,Petty,2016.0,19.0,5.0,,,,9.0,1.0,,,QB,2015.0,Baylor,"74,88",230.0,29.53,31.88,10.0,77.375,4.87,,2.81,(N/A) reps (225 lb),53 (MPH),34.0,,4.13,6.91
Bryce,Petty,2016.0,19.0,5.0,,,,9.0,1.0,,,QB,2015.0,Baylor,"74,88",230.0,29.53,31.88,10.0,77.375,4.87,,2.81,(N/A) reps (225 lb),53 (MPH),34.0,,4.13,6.91
Bryce,Petty,2017.0,55.0,7.0,,1.0,,24.0,4.0,1.75,,QB,2015.0,Baylor,"74,88",230.0,29.53,31.88,10.0,77.375,4.87,,2.81,(N/A) reps (225 lb),53 (MPH),34.0,,4.13,6.91
Bryce,Petty,2017.0,55.0,7.0,,1.0,,24.0,4.0,1.75,,QB,2015.0,Baylor,"74,88",230.0,29.53,31.88,10.0,77.375,4.87,,2.81,(N/A) reps (225 lb),53 (MPH),34.0,,4.13,6.91
Todd,Philcox,1993.0,3.0,2.0,1.0,,,3.0,1.0,,1.0,QB,1989.0,Syracuse,76,213.0,26.55,,,,5.12,,2.96,(N/A) reps (225 lb),(N/A) (MPH),27.5,,4.43,
Todd,Philcox,1993.0,3.0,2.0,1.0,,,3.0,1.0,,1.0,QB,1989.0,Syracuse,76,213.0,26.55,,,,5.12,,2.96,(N/A) reps (225 lb),(N/A) (MPH),27.5,,4.43,
Todd,Philcox,1997.0,3.0,1.0,,,,3.0,,,,QB,1989.0,Syracuse,76,213.0,26.55,,,,5.12,,2.96,(N/A) reps (225 lb),(N/A) (MPH),27.5,,4.43,
Todd,Philcox,1997.0,3.0,1.0,,,,3.0,,,,QB,1989.0,Syracuse,76,213.0,26.55,,,,5.12,,2.96,(N/A) reps (225 lb),(N/A) (MPH),27.5,,4.43,
Bobby,Phillips,1995.0,26.0,14.0,,,,7.0,1.0,,,RB,1995.0,"Virginia,Union","68,9",195.0,29.58,30.88,9.63,,4.55,,2.68,23 reps (225 lb),(N/A) (MPH),32.5,123.0,4.0,
Bobby,Phillips,1995.0,26.0,14.0,,,,7.0,1.0,,,RB,1995.0,"Virginia,Union","68,9",195.0,29.58,30.88,9.63,,4.55,,2.68,23 reps (225 lb),(N/A) (MPH),32.5,123.0,4.0,
Jess,Phillips,1970.0,648.0,163.0,4.0,,,,,,,RB,,,,,,,,,,,,,,,,,
Jess,Phillips,1970.0,648.0,163.0,4.0,,,,,,,RB,,,,,,,,,,,,,,,,,
Jess,Phillips,1971.0,420.0,94.0,,,,,,,,RB,,,,,,,,,,,,,,,,,
Jess,Phillips,1971.0,420.0,94.0,,,,,,,,RB,,,,,,,,,,,,,,,,,
Jess,Phillips,1972.0,207.0,48.0,1.0,,,,,,,RB,,,,,,,,,,,,,,,,,
Jess,Phillips,1972.0,207.0,48.0,1.0,,,,,,,RB,,,,,,,,,,,,,,,,,
Jess,Phillips,1973.0,663.0,198.0,,,,,,,,RB,,,,,,,,,,,,,,,,,
Jess,Phillips,1973.0,663.0,198.0,,,,,,,,RB,,,,,,,,,,,,,,,,,
Jess,Phillips,1974.0,556.0,174.0,2.0,,,,,,,RB,,,,,,,,,,,,,,,,,
Jess,Phillips,1974.0,556.0,174.0,2.0,,,,,,,RB,,,,,,,,,,,,,,,,,
Jess,Phillips,1975.0,298.0,63.0,1.0,,,66.0,,,,RB,,,,,,,,,,,,,,,,,
Jess,Phillips,1975.0,298.0,63.0,1.0,,,66.0,,,,RB,,,,,,,,,,,,,,,,,
Jess,Phillips,1976.0,164.0,24.0,1.0,,,46.0,,,,RB,,,,,,,,,,,,,,,,,
